user_id,playlist_id,position,artist_name,track_name
9149046,1900913,3,"Coldplay","Clocks"
9149046,1900913,4,"Kaiser Chiefs","Ruby"
9149046,1900913,5,"Muse","Starlight"
9149046,1900913,6,"Razorlight","Before I Fall To Pieces"
9149046,1900913,7,"Bloc Party","Banquet (Phones Disco Edit)"
9149046,1900913,8,"Rooney","Here Today Gone Tomorrow (Non-LP Version)"
6710208,3243376,1,"MGMT","Kids"
6710208,3243376,2,"MGMT","Time To Pretend (Album Version)"
6710208,3243376,3,"Dizzee Rascal","Flex"
6710208,3243376,4,"Bloc Party","Halo"
6710208,3243376,5,"MGMT","Electric Feel"
6710208,3243376,6,"Bloc Party","Song For Clay (Disappear Here)"
26625231,6459370,1,"Radiohead","Creep"
26625231,6459370,2,"Radiohead","Idioteque"
26625231,6459370,3,"Radiohead","Street Spirit (Fade Out)"
26625231,6459370,4,"The Beatles","Hey Jude"
26625231,6459370,5,"The Beatles","Yesterday"
26625231,6459370,6,"Notre-Dame de Paris","Belle"
26625231,6459370,7,"Pink Floyd","Wish You Were Here"
26625231,6459370,8,"Pink Floyd","Comfortably Numb"
10599359,2609323,1,"David Bowie","Life on Mars?"
10599359,2609323,2,"David Bowie","Space Oddity"
10599359,2609323,3,"The Flaming Lips","Fight Test"
10599359,2609323,4,"The Flaming Lips","Race for the Prize"
10599359,2609323,5,"Modest Mouse","Fire It Up"
10599359,2609323,6,"Modest Mouse","Float On"
10599359,2609323,7,"MGMT","Time To Pretend"
20777075,5524700,1,"Kings of Leon","Notion"
20777075,5524700,2,"Kings of Leon","Use Somebody"
20777075,5524700,3,"Kings of Leon","Sex On Fire"
20777075,5524700,4,"Joe Cocker","You Are So Beautiful"
20777075,5524700,5,"Joe Cocker","You Can Leave Your Hat On"
20777075,5524700,6,"Joe Cocker","Unchain My Heart"
20777075,5524700,7,"The Killers","Mr. Brightside"
28759369,6861949,1,"Muse","Supermassive Black Hole"
28759369,6861949,2,"Placebo","Infra-Red (Live From Nimes)"
28759369,6861949,3,"Wolfmother","Woman"
28759369,6861949,4,"Muse","muscle museum (live acoustic)"
28759369,6861949,5,"The Killers","Mr. Brightside"
28759369,6861949,6,"Jakob Dylan","Evil Is Alive And Well"
28759369,6861949,7,"The Clash","The Guns Of Brixton"
7018858,821110,1,"Kaiser Chiefs","Ruby"
7018858,821110,2,"Placebo","Pure Morning"
7018858,821110,3,"Placebo","Every You Every Me"
7018858,821110,4,"Radiohead","Creep"
7018858,821110,5,"Coldplay","Yellow"
7018858,821110,6,"The Killers","When You Were Young"
49176791,10463299,1,"The Killers","Somebody Told Me"
49176791,10463299,2,"Oasis","Wonderwall"
49176791,10463299,3,"Phoenix","Lisztomania"
49176791,10463299,4,"The Killers","Smile Like You Mean It"
49176791,10463299,5,"Los Hermanos","Tá Bom"
49176791,10463299,6,"Kings of Leon","Sex On Fire"
49176791,10463299,7,"The Killers","A Dustland Fairytale"
12601829,3453494,1,"Embrace","Ashes"
12601829,3453494,2,"Coldplay","Yellow"
12601829,3453494,3,"Marillion","Punch & Judy"
12601829,3453494,4,"Embrace","Retread"
12601829,3453494,5,"Starship","I Didn't Mean To Stay All Night"
12601829,3453494,6,"Coldplay","Clocks"
12601829,3453494,7,"Vib Gyor","Fallen"
12601829,3453494,8,"The Killers","Somebody Told Me"
5328682,4507241,1,"Carla Bruni","Le Plus Beau Du Quartier"
5328682,4507241,2,"Duffy","Syrup & Honey"
5328682,4507241,3,"The Format","Snails"
5328682,4507241,4,"Coldplay","Fix You"
5328682,4507241,5,"The Fratellis","Whistle For The Choir"
5328682,4507241,6,"Chairlift","Bruises"
5328682,4507241,7,"Kings of Leon","Use Somebody"
5328682,4507241,8,"Amy Winehouse","Back To Black"
5328682,4507241,9,"Kimya Dawson","Tire Swing"
5328682,4507241,10,"Jason Mraz","I'm Yours"
3800561,360469,1,"Oasis","Wonderwall"
3800561,360469,2,"U2","Original Of The Species"
3800561,360469,3,"Kanye West","Touch the Sky (feat. Lupe Fiasco)"
3800561,360469,4,"Coldplay","The Scientist"
3800561,360469,5,"RJD2","Ghostwriter"
3800561,360469,6,"Iron Maiden","Can_I_Play_With_Madness"
3800561,360469,7,"Coldplay","Viva La Vida"
3800561,360469,8,"Lola Kite","Everything's Better"
11914109,3202711,1,"The Blackout","Hard Slammin'"
11914109,3202711,2,"Muse","Knights of Cydonia"
11914109,3202711,3,"The Fratellis","Flathead"
11914109,3202711,4,"Blur","Song 2"
11914109,3202711,5,"Chiodos","The Words 'Best Friend' Become Redefined"
11914109,3202711,6,"Sky Eats Airplane","The Messenger"
11914109,3202711,7,"Underoath","Heart of Stone"
11914109,3202711,8,"Muse","Starlight"
9005827,1837671,1,"The Shins","Australia"
9005827,1837671,2,"The Killers","Read My Mind"
9005827,1837671,3,"Bloc Party","Banquet"
9005827,1837671,4,"Arctic Monkeys","Mardy Bum"
9005827,1837671,5,"The Kooks","Naive"
9005827,1837671,6,"The Futureheads","Decent Days And Nights"
9005827,1837671,7,"Coldplay","The Scientist"
9005827,1837671,8,"Death Cab for Cutie","I Will Follow You Into The Dark"
9005827,1837671,9,"The Postal Service","Nothing Better"
9005827,1837671,10,"Snow Patrol","Run"
9664165,2146245,1,"Coldplay","Viva La Vida"
9664165,2146245,2,"Coldplay","Violet Hill"
9664165,2146245,3,"Kaiser Chiefs","Ruby"
9664165,2146245,4,"Guns N' Roses","Welcome to the Jungle"
9664165,2146245,5,"The Rolling Stones","Rolling Stones - Satisfation"
9664165,2146245,6,"Blink-182","The Rock Show"
9664165,2146245,7,"Guano Apes","Big In Japan"
9664165,2146245,8,"Oasis","Champagne Supernova"
9664165,2146245,9,"Red Hot Chili Peppers","By The Way"
9664165,2146245,10,"Red Hot Chili Peppers","Under the Bridge"
4865931,148212,1,"The Fray","How To Save A Life"
4865931,148212,2,"The Fray","Over My Head (Cable Car)"
4865931,148212,3,"Snow Patrol","Chasing Cars"
4865931,148212,4,"David Gray","Please Forgive Me"
4865931,148212,5,"David Gray","Babylon"
4865931,148212,6,"James","Laid"
36782593,8295751,1,"The Script","Anybody There"
36782593,8295751,2,"Massive Attack","Angel"
36782593,8295751,3,"Goo Goo Dolls","Slide"
36782593,8295751,4,"The Script","Breakeven"
36782593,8295751,5,"The Script","We Cry"
36782593,8295751,6,"Jet","Are You Gonna Be My Girl"
36782593,8295751,7,"Oasis","Wonderwall"
36782593,8295751,8,"Mr. Big","To Be With You"
36782593,8295751,9,"Rage Against the Machine","Renegades Of Funk"
4484104,537791,1,"Kiki","Up"
4484104,537791,2,"Massive Attack","Teardrop"
4484104,537791,3,"Massive Attack","Unfinished Sympathy"
4484104,537791,4,"Portishead","Numb"
4484104,537791,5,"Portishead","Glory Box"
4484104,537791,6,"Zero 7","Somersault"
4484104,537791,7,"Tower Of Power","What Is Hip?"
10959602,3198192,1,"Radiohead","Karma Police"
10959602,3198192,2,"Radiohead","Bodysnatchers"
10959602,3198192,3,"Radiohead","Reckoner"
10959602,3198192,4,"Radiohead","Nude"
10959602,3198192,5,"Radiohead","Idioteque"
10959602,3198192,6,"Muse","Starlight"
10959602,3198192,7,"Muse","Hysteria"
10959602,3198192,8,"Coldplay","A Rush of Blood to the Head"
10959602,3198192,9,"Chris Isaak","Wicked Game"
10959602,3198192,10,"Funkadelic","Maggot Brain"
10885052,2755668,1,"Pantera","Cowboys From Hell"
10885052,2755668,2,"ZZ Top","La Grange"
10885052,2755668,3,"Black Sabbath","Paranoid"
10885052,2755668,4,"Black Sabbath","Iron Man"
10885052,2755668,5,"Black Sabbath","War Pigs"
10885052,2755668,6,"AC/DC","Highway to Hell"
10885052,2755668,7,"AC/DC","Back in Black"
10885052,2755668,8,"AC/DC","You Shook Me All Night Long"
10885052,2755668,9,"AC/DC","T.N.T."
36622693,8297125,1,"The Beatles","All My Loving"
36622693,8297125,2,"Nirvana","Smells Like Teen Spirit"
36622693,8297125,3,"Oasis","Lyla"
36622693,8297125,4,"Coldplay","Life In Technicolor ii"
36622693,8297125,5,"The Beatles","Help!"
36622693,8297125,6,"AC/DC","Back in Black"
36622693,8297125,7,"Oasis","Wonderwall"
36622693,8297125,8,"Coldplay","Strawberry Swing"
36622693,8297125,9,"Lily Allen","22"
36622693,8297125,10,"The Beatles","I Want to Hold Your Hand"
22354569,5999477,1,"MxPx","Wrecking Hotel Rooms"
22354569,5999477,2,"The Killers","Somebody Told Me"
22354569,5999477,3,"The Killers","When You Were Young"
22354569,5999477,4,"The Killers","Smile Like You Mean It"
22354569,5999477,5,"Snow Patrol","Chasing Cars"
22354569,5999477,6,"Nikki Cleary","Summertime Guys"
22354569,5999477,7,"Brie Larson","She Said"
22354569,5999477,8,"Matt Nathanson","Come On Get Higher"
22354569,5999477,9,"Matt Nathanson","Suspended"
22354569,5999477,10,"Howie Day","Collide"
14110091,3909441,1,"Nirvana","Smells Like Teen Spirit"
14110091,3909441,2,"System of a Down","Chop Suey"
14110091,3909441,3,"The Killers","Mr. Brightside"
14110091,3909441,4,"The Offspring","The Kids Aren't Alright"
14110091,3909441,5,"Sugarcult","Pretty Girl (The Way I Love You)"
14110091,3909441,6,"Panic at the Disco","I Write Sins Not Tragedies"
14110091,3909441,7,"Framing Hanley","Lollipop"
21882915,5781997,1,"Rubik","Haiku Motorik"
21882915,5781997,2,"MGMT","Time To Pretend"
21882915,5781997,3,"The Crash","Pony Ride"
21882915,5781997,4,"The Wombats","Moving To New York"
21882915,5781997,5,"MGMT","Kids"
21882915,5781997,6,"Late of the Pier","Broken"
15567301,4270927,1,"Oasis","Wonderwall"
15567301,4270927,2,"Franz Ferdinand","Take Me Out"
15567301,4270927,3,"Coldplay","Clocks"
15567301,4270927,4,"The Killers","Mr Brightside"
15567301,4270927,5,"Radiohead","Karma Police"
15567301,4270927,6,"Muse","Time Is Running Out"
15567301,4270927,7,"Good Charlotte","I Just Wanna Live"
15567301,4270927,8,"Snow Patrol","Chasing Cars"
15752764,4380592,1,"ザ・マスミサイル","今まで何度も"
15752764,4380592,2,"Sum 41","Pieces"
15752764,4380592,3,"Queen","Bohemian Rhapsody"
15752764,4380592,4,"Muse","Starlight"
15752764,4380592,5,"Queen","Somebody to Love"
15752764,4380592,6,"Fabrizio De André","Via Del Campo"
15752764,4380592,7,"Queen","Killer Queen"
15752764,4380592,8,"Queen","Don't Stop Me Now"
24960253,6177427,1,"Radiohead","All I Need"
24960253,6177427,2,"Radiohead","Creep"
24960253,6177427,3,"Radiohead","15 Step"
24960253,6177427,4,"Florence + the Machine","Hurricane Drunk"
24960253,6177427,5,"Florence + the Machine","Heardest Of Hearts"
24960253,6177427,6,"The Kooks","She Moves In Her Own Way"
24960253,6177427,7,"The Kooks","Seaside"
24960253,6177427,8,"Florence + the Machine","Cosmic Love"
24960253,6177427,9,"Myslovitz","Miłośc w czasach popkultury"
24960253,6177427,10,"Ras Luta","Dotknąć Cię"
10267492,3588194,1,"Oasis","Wonderwall (1996)"
10267492,3588194,2,"Radiohead","Creep"
10267492,3588194,3,"Keane","Somewhere Only We Know"
10267492,3588194,4,"Keane","Everybody's Changing"
10267492,3588194,5,"The Beatles","I Wanna Hold Your Hand"
10267492,3588194,6,"Coldplay","Shiver"
10267492,3588194,7,"Coldplay","Don't Panic"
10267492,3588194,8,"The Smiths","There Is A Light That Never Goes Out"
47474183,10269972,1,"Franz Ferdinand","Take Me Out"
47474183,10269972,2,"Muse","Time Is Running Out"
47474183,10269972,3,"Gavin DeGraw","Chariot"
47474183,10269972,4,"Kaiser Chiefs","Ruby"
47474183,10269972,5,"The Libertines","Don't Look Back into the Sun"
47474183,10269972,6,"The Fratellis","For The Girl"
12814105,3547279,1,"O.C.","Getaway"
12814105,3547279,2,"Limp Bizkit","Lonely World"
12814105,3547279,3,"Muse","Supermassive Black Hole"
12814105,3547279,4,"Three Days Grace","I Hate Everything About You"
12814105,3547279,5,"Bryan Adams","I Was Only Dreamin"
12814105,3547279,6,"Bruce Springsteen","Streets Of Philadelphia"
12814105,3547279,7,"Gary Jules","Mad World"
30067388,7126608,1,"Bloc Party","Helicopter"
30067388,7126608,2,"Kings of Leon","Sex On Fire"
30067388,7126608,3,"Kings of Leon","Use Somebody"
30067388,7126608,4,"The Prodigy","Firestarter"
30067388,7126608,5,"The Prodigy","Smack My Bitch Up"
30067388,7126608,6,"The Chemical Brothers","Hey Boy Hey Girl"
46572142,10635714,1,"Queen","The Show Must Go On"
46572142,10635714,2,"Queen","Don't Stop Me Now"
46572142,10635714,3,"Queen","We Are the Champions"
46572142,10635714,4,"Pink Floyd","Wish You Were Here"
46572142,10635714,5,"Led Zeppelin","Stairway To Heaven"
46572142,10635714,6,"Nirvana","Smells Like Teen Spirit"
46572142,10635714,7,"The Beatles","Yellow Submarine"
6188967,418117,1,"Pearl Jam","Black"
6188967,418117,2,"Red Hot Chili Peppers","Californication"
6188967,418117,3,"Red Hot Chili Peppers","Around The World"
6188967,418117,4,"Red Hot Chili Peppers","Otherside"
6188967,418117,5,"Rage Against the Machine","Killing in the Name"
6188967,418117,6,"Rage Against the Machine","Wake Up"
6188967,418117,7,"R.E.M.","Losing My Religion"
6188967,418117,8,"R.E.M.","Man On The Moon"
6926213,773057,1,"Linkin Park","What I've Done"
6926213,773057,2,"Disturbed","Down With the Sickness"
6926213,773057,3,"Disturbed","Land of Confusion"
6926213,773057,4,"Drowning Pool","Bodies"
6926213,773057,5,"Godsmack","I Stand Alone"
6926213,773057,6,"Yeah Yeah Yeahs","Maps"
6926213,773057,7,"Kings Of Tomorrow","Another Day"
2327810,912357,1,"We Are Scientists","This Scene Is Dead"
2327810,912357,2,"Kaiser Chiefs","Ruby"
2327810,912357,3,"Kaiser Chiefs","I Predict A Riot"
2327810,912357,4,"Kaiser Chiefs","Everyday I Love You Less and Less"
2327810,912357,5,"Arctic Monkeys","I Bet You Look Good On The Dancefloor"
2327810,912357,6,"Arctic Monkeys","Dancing Shoes"
2327810,912357,7,"Arctic Monkeys","When the Sun Goes Down"
21310081,5639104,1,"System of a Down","Toxicity"
21310081,5639104,2,"System of a Down","Lonely Day"
21310081,5639104,3,"System of a Down","Chop Suey!"
21310081,5639104,4,"System of a Down","Aerials"
21310081,5639104,5,"Kaliber 44","Psychodela"
21310081,5639104,6,"Monopol","Zodiak"
20731041,7551778,1,"Interpol","C'mere"
20731041,7551778,2,"Clap Your Hands Say Yeah","In This Home on Ice"
20731041,7551778,3,"Kings of Leon","Sex On Fire"
20731041,7551778,4,"Hot Chip","Over And Over"
20731041,7551778,5,"Radiohead","Creep"
20731041,7551778,6,"Nirvana","Rape Me"
20731041,7551778,7,"Pearl Jam","Even Flow"
20731041,7551778,8,"Paolo Nutini","Jenny Don't Be Hasty"
20731041,7551778,9,"Oasis","Morning Glory"
12564768,6176405,1,"Massive Attack","Teardrop"
12564768,6176405,2,"Zero 7","Polaris"
12564768,6176405,3,"Portishead","Plastic"
12564768,6176405,4,"Bitter:Sweet","Take 2 Blue"
12564768,6176405,5,"Portishead","Numb"
12564768,6176405,6,"Nirvana","Lithium"
5051337,202204,1,"Regina Spektor","Samson"
5051337,202204,2,"Coldplay","Fix You"
5051337,202204,3,"Coldplay","The Scientist"
5051337,202204,4,"R.E.M.","Everybody Hurts"
5051337,202204,5,"Nada Surf","Blonde on Blonde"
5051337,202204,6,"Oasis","Don't Go Away"
5051337,202204,7,"Lifehouse","Everything"
5051337,202204,8,"Coldplay","Til Kingdom Come"
5051337,202204,9,"Salem Al Fakir","Devil Look"
12519325,3866350,1,"The Cranberries","Zombie"
12519325,3866350,2,"Hoobastank","The Reason"
12519325,3866350,3,"Oasis","Wonderwall"
12519325,3866350,4,"Foo Fighters","Stranger Things Have Happened"
12519325,3866350,5,"Arctic Monkeys","Teddy Picker"
12519325,3866350,6,"Frente!","Bizarre Love Triangle"
13560890,3744746,1,"The Gossip","Standing in the Way of Control"
13560890,3744746,2,"MGMT","Kids"
13560890,3744746,3,"MGMT","Electric Feel"
13560890,3744746,4,"Ladyhawke","My Delirium"
13560890,3744746,5,"Feist","I Feel It All"
13560890,3744746,6,"K-OS","Sunday Morning"
5971459,287079,1,"Quad Riot","Johnny Negro"
5971459,287079,2,"Counting Crows","Perfect Blue Buildings"
5971459,287079,3,"Goo Goo Dolls","Iris"
5971459,287079,4,"Green Day","American Idiot"
5971459,287079,5,"Blink-182","All The Small Things"
5971459,287079,6,"Nine Inch Nails","Closer"
5971459,287079,7,"The Smashing Pumpkins","Disarm"
5971459,287079,8,"Radiohead","Karma Police"
31759304,7428352,1,"Volbeat","Fallen - Edit"
31759304,7428352,2,"System of a Down","Toxicity"
31759304,7428352,3,"Red Hot Chili Peppers","By The Way"
31759304,7428352,4,"Metallica","Seek and Destroy (live)"
31759304,7428352,5,"Linkin Park","Bleed It Out"
31759304,7428352,6,"Metallica","Master of Puppets"
31759304,7428352,7,"Lostprophets","Rooftops (A Liberation Broadcast)"
13071193,3755034,1,"The All-American Rejects","Gives You Hell"
13071193,3755034,2,"The Killers","Human"
13071193,3755034,3,"The Killers","On Top"
13071193,3755034,4,"Katy Perry","Hot N Cold"
13071193,3755034,5,"The Killers","Smile Like You Mean It"
13071193,3755034,6,"The Killers","Mr. Brightside"
13071193,3755034,7,"Motion City Soundtrack","Shiver"
13071193,3755034,8,"U2","Beautiful Day"
29388489,10494095,1,"The White Stripes","Fell in Love With a Girl"
29388489,10494095,2,"The White Stripes","Blue Orchid"
29388489,10494095,3,"The Black Keys","Lonely Boy"
29388489,10494095,4,"Kings of Leon","Sex On Fire"
29388489,10494095,5,"The Killers","Somebody Told Me"
29388489,10494095,6,"Franz Ferdinand","Take Me Out"
29388489,10494095,7,"Franz Ferdinand","No You Girls"
29388489,10494095,8,"Franz Ferdinand","Do You Want To"
26858886,7899231,1,"Pearl Jam","Black"
26858886,7899231,2,"Legião Urbana","Perfeição"
26858886,7899231,3,"Metallica","Nothing Else Matters"
26858886,7899231,4,"Metallica","Enter Sandman"
26858886,7899231,5,"Metallica","Master of Puppets"
26858886,7899231,6,"Metallica","Fade to Black"
26858886,7899231,7,"Metallica","One"
26858886,7899231,8,"30 Seconds to Mars","The Kill"
26858886,7899231,9,"30 Seconds to Mars","From Yesterday"
26858886,7899231,10,"30 Seconds to Mars","A Beautiful Lie"
6779782,4508636,1,"Caribou","Lord Leopard"
6779782,4508636,2,"MGMT","Kids"
6779782,4508636,3,"MGMT","Time To Pretend"
6779782,4508636,4,"Band of Horses","The General Specific"
6779782,4508636,5,"UNKLE","Heaven"
6779782,4508636,6,"The Ting Tings","Shut Up And Let Me Go"
6779782,4508636,7,"The Soft Pack","Red Headed Girl (Acoustic)"
6779782,4508636,8,"The Magnetic Fields","The Book of Love"
39563077,8609649,1,"Coldplay","Viva La Vida"
39563077,8609649,2,"Coldplay","Life In Technicolor"
39563077,8609649,3,"Oasis","Don't Look Back In Anger"
39563077,8609649,4,"Enzo Enzo","Les yeux ouverts"
39563077,8609649,5,"Tori Amos","Precious Things"
39563077,8609649,6,"Pink Floyd","Comfortably Numb"
39563077,8609649,7,"Ella Fitzgerald","I Ain't Got Nothing But the Blues"
6287252,871554,1,"Coldplay","Clocks"
6287252,871554,2,"Coldplay","Fix You"
6287252,871554,3,"Queen","Bohemian Rhapsody"
6287252,871554,4,"Queen","Killer Queen"
6287252,871554,5,"Keane","Somewhere Only We Know"
6287252,871554,6,"Keane","This Is The Last Time"
18646390,8840340,1,"Red Hot Chili Peppers","Californication"
18646390,8840340,2,"Red Hot Chili Peppers","Scar Tissue"
18646390,8840340,3,"Red Hot Chili Peppers","Dani California"
18646390,8840340,4,"Foo Fighters","The Pretender"
18646390,8840340,5,"Nirvana","Smells Like Teen Spirit"
18646390,8840340,6,"Hole","Celebrity Skin"
22426936,5891357,1,"Blink-182","All The Small Things"
22426936,5891357,2,"Marilyn Manson","Heart-Shaped Glasses (When The Heart Guides The Hand)"
22426936,5891357,3,"The Kooks","Naive"
22426936,5891357,4,"Paramore","Ignorance"
22426936,5891357,5,"Kings of Leon","Use Somebody"
22426936,5891357,6,"Janis Joplin","Piece Of My Heart"
8251733,1430673,1,"Sugarcult","She's the Blade"
8251733,1430673,2,"Linkin Park","Bleed It Out"
8251733,1430673,3,"Kanye West","Through The Wire"
8251733,1430673,4,"Linkin Park","In the End"
8251733,1430673,5,"Linkin Park","Numb"
8251733,1430673,6,"Linkin Park","What I've Done"
8251733,1430673,7,"Serj Tankian","The Unthinking Majority"
5458719,297628,1,"The Killers","Mr Brightside"
5458719,297628,2,"Bloc Party","Banquet"
5458719,297628,3,"Arctic Monkeys","I Bet You Look Good On The Dancefloor"
5458719,297628,4,"Oasis","Don't Look Back In Anger"
5458719,297628,5,"The Subways","I Want to Hear What You Have Got to Say"
5458719,297628,6,"Death Cab for Cutie","Soul Meets Body"
5458719,297628,7,"Ms. M","SOUND CONTROL feat. Ms.M - I'll Be Wishing (SC Radio Mix)"
15442671,6810540,1,"The Cab","That '70s Song"
15442671,6810540,2,"The Killers","Mr. Brightside"
15442671,6810540,3,"MGMT","Time To Pretend"
15442671,6810540,4,"Smash Mouth","All Star"
15442671,6810540,5,"Yellowcard","Ocean Avenue"
15442671,6810540,6,"Coldplay","Lovers in Japan / Reign of Love"
15442671,6810540,7,"Tokyo Police Club","Your English Is Good"
8554091,1608217,1,"Foo Fighters","Everlong"
8554091,1608217,2,"Muse","Starlight"
8554091,1608217,3,"Foo Fighters","Walking After You"
8554091,1608217,4,"Foo Fighters","The Pretender"
8554091,1608217,5,"Mika","Grace Kelly"
8554091,1608217,6,"Nightwish","Amaranth"
8554091,1608217,7,"Nirvana","Rape Me"
8554091,1608217,8,"Foo Fighters","Learn to Fly"
5918166,267046,1,"Pink Floyd","Comfortably Numb"
5918166,267046,2,"Pink Floyd","Wish You Were Here"
5918166,267046,3,"Pink Floyd","Mother"
5918166,267046,4,"The Cure","Boys Don't Cry"
5918166,267046,5,"The Cure","Pictures Of You"
5918166,267046,6,"R.E.M.","At My Most Beautiful"
5918166,267046,7,"The Who","Pinball Wizard"
14539010,6457913,1,"Coldplay","Clocks"
14539010,6457913,2,"The Strokes","The Modern Age"
14539010,6457913,3,"The Killers","Mr. Brightside"
14539010,6457913,4,"Arctic Monkeys","Fake Tales of San Francisco"
14539010,6457913,5,"Death Cab for Cutie","I Will Follow You Into The Dark"
14539010,6457913,6,"Red Hot Chili Peppers","Californication"
14539010,6457913,7,"Oasis","Don't Go Away"
6438546,544579,1,"The Killers","Smile Like You Mean It"
6438546,544579,2,"The Killers","When You Were Young"
6438546,544579,3,"Death Cab for Cutie","Soul Meets Body"
6438546,544579,4,"Death Cab for Cutie","I Will Follow You Into The Dark"
6438546,544579,5,"Death Cab for Cutie","Crooked Teeth"
6438546,544579,6,"Death Cab for Cutie","Summer Skin"
6438546,544579,7,"Luke Pickett","Empty Corridors"
25515339,10401075,1,"Flyleaf","I'm So Sick"
25515339,10401075,2,"Flyleaf","Fully Alive"
25515339,10401075,3,"Flyleaf","All Around Me"
25515339,10401075,4,"Flyleaf","Cassie"
25515339,10401075,5,"Flyleaf","Sorrow"
25515339,10401075,6,"Flyleaf","Breathe Today"
25515339,10401075,7,"Paramore","crushcrushcrush"
25515339,10401075,8,"Paramore","That's What You Get"
25515339,10401075,9,"Muse","Starlight"
25515339,10401075,10,"Muse","Hysteria"
5296323,263922,1,"Muse","Hysteria"
5296323,263922,2,"Muse","Plug In Baby"
5296323,263922,3,"Paramore","crushcrushcrush"
5296323,263922,4,"The Strokes","You Only Live Once"
5296323,263922,5,"The Used","With Me Tonight"
5296323,263922,6,"Breaking Benjamin","Firefly"
5296323,263922,7,"The Killers","Shadowplay"
6161020,3147127,1,"Franz Ferdinand","Take Me Out"
6161020,3147127,2,"Franz Ferdinand","Do You Want To"
6161020,3147127,3,"The Fratellis","Whistle For The Choir"
6161020,3147127,4,"Blur","Song 2"
6161020,3147127,5,"Oasis","Wonderwall"
6161020,3147127,6,"Radiohead","Creep"
6161020,3147127,7,"Oasis","The Importance Of Being Idle"
6161020,3147127,8,"Radiohead","Karma Police"
6161020,3147127,9,"The Killers","Somebody Told Me"
6161020,3147127,10,"The White Stripes","Seven Nation Army"
37716469,8426705,1,"Travis","Sing"
37716469,8426705,2,"Travis","Love Will Come Through"
37716469,8426705,3,"Travis","Re-Offender"
37716469,8426705,4,"Travis","Side"
37716469,8426705,5,"Travis","The Beautiful Occupation"
37716469,8426705,6,"Oasis","Wonderwall"
37716469,8426705,7,"Jack Johnson","Better Together"
30090188,7133281,1,"Radiohead","Packt Like Sardines In A Crushd Tin Box"
30090188,7133281,2,"Muse","Starlight"
30090188,7133281,3,"Radiohead","No Surprises"
30090188,7133281,4,"Placebo","Running Up That Hill"
30090188,7133281,5,"La Roux","Bulletproof"
30090188,7133281,6,"La Roux","I'm Not Your Toy"
30090188,7133281,7,"Please the Trees","Only Way"
30090188,7133281,8,"Оркестр Че","Дед Мороз"
2820752,1038483,1,"Guns N' Roses","Don't Cry (Original)"
2820752,1038483,2,"Guns N' Roses","Welcome To The Jungle"
2820752,1038483,3,"Guns N' Roses","Sweet Child O' Mine"
2820752,1038483,4,"Guns N' Roses","Paradise City"
2820752,1038483,5,"Black Sabbath","Paranoid"
2820752,1038483,6,"Deep Purple","Highway Star"
8549711,1675836,1,"Eagles of Death Metal","I Want You So Hard (Boy's Bad News)"
8549711,1675836,2,"Eagles of Death Metal","Cherry Cola"
8549711,1675836,3,"The Killers","Somebody Told Me"
8549711,1675836,4,"The Killers","When You Were Young"
8549711,1675836,5,"Arctic Monkeys","Dancing Shoes"
8549711,1675836,6,"Linkin Park","Numb"
8549711,1675836,7,"Led Zeppelin","Whole Lotta Love"
5729207,131089,1,"Red Hot Chili Peppers","Under the Bridge"
5729207,131089,2,"Shocking Blue","Venus"
5729207,131089,3,"Live","Lightning Crashes"
5729207,131089,4,"Bløf","Wat zou je doen"
5729207,131089,5,"Muse","Supermassive Black Hole"
5729207,131089,6,"Nirvana","Lithium"
5729207,131089,7,"Sixpence None The Richer","Kiss Me"
5729207,131089,8,"Nirvana","Come as You Are"
5729207,131089,9,"3 Doors Down","Kryptonite"
5729207,131089,10,"U2 & GreenDay","The Saints Are Coming"
7588062,1039190,1,"Metallica","Enter Sandman"
7588062,1039190,2,"Metallica","One"
7588062,1039190,3,"Metallica","Master of Puppets"
7588062,1039190,4,"Stone Sour","30/30-150"
7588062,1039190,5,"KoЯn","Counting"
7588062,1039190,6,"Disturbed","Ten Thousand Fists"
7588062,1039190,7,"Disturbed","Down With the Sickness"
12333541,3352917,1,"Guns N' Roses","November Rain"
12333541,3352917,2,"Queen","Somebody to Love"
12333541,3352917,3,"Kiss","I Was Made For Lovin' You"
12333541,3352917,4,"The Cure","Lovesong"
12333541,3352917,5,"Guns N' Roses","Don't Cry"
12333541,3352917,6,"Nirvana","Come as You Are"
12333541,3352917,7,"Pink Floyd","Another Break In The Wall"
12333541,3352917,8,"Guns N' Roses","Paradise City"
12333541,3352917,9,"Nirvana","Smells Like Teen Spirit"
12333541,3352917,10,"The Cure","Boys Don't Cry"
2370077,20374,1,"Hooverphonic","Dirty Lenses"
2370077,20374,2,"Hooverphonic","Inhaler"
2370077,20374,3,"Lamb","Gorecki"
2370077,20374,4,"Massive Attack","Angel"
2370077,20374,5,"Massive Attack","Teardrop"
2370077,20374,6,"Massive Attack","Protection"
2370077,20374,7,"Zero 7","In the Waiting Line"
5352740,282450,1,"Linkin Park","What I've Done"
5352740,282450,2,"Linkin Park","In the End"
5352740,282450,3,"Aerosmith","Dream On"
5352740,282450,4,"Red Hot Chili Peppers","Otherside"
5352740,282450,5,"Foo Fighters","The Pretender"
5352740,282450,6,"Red Hot Chili Peppers","Californication"
5352740,282450,7,"Dirty Pretty Things","Bang Bang You're Dead"
